time_perf,ql_0,ql_1,ql_2,ql_3,ql_4,ql_5,qr_0,qr_1,qr_2,qr_3,qr_4,qr_5
8.933023199999999164e+00,-4.658216482328866870e-01,4.586751427432878003e-02,-2.304637472603876525e-02,8.547537763622923279e-01,-3.894607841597883535e-01,-5.132827403711461706e-02,-4.014884098485184127e-01,1.558191258532444223e-01,-6.579036638003410431e-02,7.291498318439622039e-01,-3.327993588299511529e-01,-1.690351295115060104e-01
8.942900399999999195e+00,-4.645525846026363759e-01,3.148192488998335925e-02,-1.577267752068922668e-02,8.529567445879209231e-01,-3.886524627641101404e-01,-3.521088972816301815e-02,-4.078638996334678635e-01,1.411233437314116657e-01,-6.070167095053147222e-02,7.423335093402059215e-01,-3.387612551900214264e-01,-1.535447533297233380e-01
8.953077099999999788e+00,-4.625375050045579806e-01,1.682957678210850183e-02,-8.390855062794688735e-03,8.496168489447981642e-01,-3.871499532908471153e-01,-1.880517099127105782e-02,-4.136053503617900806e-01,1.262032966792554500e-01,-5.519066861169252824e-02,7.542765621756100103e-01,-3.441593456561697906e-01,-1.376847485363063006e-01
8.962959700000000751e+00,-4.598077424405226932e-01,2.218667259562989713e-03,-1.098703408013657068e-03,8.447801695879464390e-01,-3.849736459766859298e-01,-2.475809283186631085e-03,-4.186114965075489192e-01,1.113748837478492071e-01,-4.940897060739257718e-02,7.647456303820803214e-01,-3.488889994840094211e-01,-1.218010963538958963e-01
8.973833300000000790e+00,-4.564392428907176336e-01,-1.214008962681734083e-02,5.960830982703502201e-03,8.385911342065917040e-01,-3.821880743785905921e-01,1.352447916057172156e-02,-4.228622283710405938e-01,9.685119794159446904e-02,-4.348846392592364829e-02,7.736762461425383819e-01,-3.529219518615658302e-01,-1.061389805725078267e-01
8.982703799999999461e+00,-4.525352371657419548e-01,-2.611236751900047892e-02,1.269333577649400802e-02,8.312543107686902744e-01,-3.788848117697565243e-01,2.903342708240916684e-02,-4.263863354090665636e-01,8.276528538095084819e-02,-3.753595632170569907e-02,7.811094137569547513e-01,-3.562774849306165059e-01,-9.086155164758158431e-02
8.992558700000000016e+00,-4.482133221260412581e-01,-3.961821648732555268e-02,1.904326767252362274e-02,8.230056428470158281e-01,-3.751696116186735708e-01,4.395519719053601199e-02,-4.292379572345708105e-01,6.919353842021314094e-02,-3.163399322158988447e-02,7.871437250757535864e-01,-3.590007298726995977e-01,-7.607139818758161531e-02
9.003263399999999805e+00,-4.435969802358118441e-01,-5.261290430480736191e-02,2.498398313861938114e-02,8.140934976819904634e-01,-3.711539432287107587e-01,5.823865580613211967e-02,-4.314814933575308875e-01,5.617584822041932213e-02,-2.584486530524188197e-02,7.919036872182960707e-01,-3.611483538278550398e-01,-6.183025292675985163e-02
9.012334400000000301e+00,-4.388104783151878796e-01,-6.507225130401961266e-02,3.050922289265267651e-02,8.047673279604836694e-01,-3.669499289273412401e-01,7.186025541542938322e-02,-4.331830917716842921e-01,4.373091252718563915e-02,-2.021544068164549124e-02,7.955212023905815499e-01,-3.627802159583515262e-01,-4.817464274271026498e-02
9.022957200000000455e+00,-4.339758248178731681e-01,-7.698271534989453713e-02,3.562670736917450398e-02,7.952710730052920951e-01,-3.626673910894240294e-01,8.481209924405670730e-02,-4.344065612377425167e-01,3.186653688382845573e-02,-1.478138747341795067e-02,7.981261765863338908e-01,-3.639551553827415908e-01,-3.512679355693498068e-02
9.034261000000000763e+00,-4.292106360518072594e-01,-8.833566976305617935e-02,4.035375415754094419e-02,7.858387710207122012e-01,-3.584118744089543895e-01,9.709468432780590796e-02,-4.352118718391879693e-01,2.058558612441974134e-02,-9.570182708132479732e-03,7.998426243828697935e-01,-3.647292606843364204e-01,-2.270114127853523067e-02
9.042841299999999194e+00,-4.246261109208265827e-01,-9.912491397033362794e-02,4.471443782362438668e-02,7.766906228713175153e-01,-3.542828544656986267e-01,1.087132737204870442e-01,-4.356549111811131580e-01,9.888624652502286949e-03,-4.602881325817875791e-03,8.007875358146030464e-01,-3.651553829419968977e-01,-1.090737014309047133e-02
9.053464200000000517e+00,-4.203246999882634949e-01,-1.093463317390992451e-01,4.873769895449986400e-02,7.680285959978450094e-01,-3.503717250261324523e-01,1.196766786283524342e-01,-4.357876556160546477e-01,2.256206743276312210e-04,-1.050590783333582579e-04,8.010707370581915399e-01,-3.652830932938870845e-01,-2.488816956650687410e-04
9.063939799999999991e+00,-4.163974055318003242e-01,-1.189986648059815355e-01,5.245587496448433917e-02,7.600314090024564706e-01,-3.467594954670429885e-01,1.299973004431436985e-01,-4.356583198690434089e-01,-9.760921547186107716e-03,4.543482264890652544e-03,8.007948075297663948e-01,-3.651586621618947426e-01,1.076652984661070553e-02
9.072938499999999351e+00,-4.129209244353257979e-01,-1.280845322411998666e-01,5.590328379434117423e-02,7.528493052031208776e-01,-3.435143864921688106e-01,1.396914889397892490e-01,-4.353113424280628529e-01,-1.872446220949974816e-02,8.707368275536531144e-03,8.000547367226742423e-01,-3.648249175856310700e-01,2.064981564815260642e-02
9.082933799999999280e+00,-4.096753033778030018e-01,-1.366141610664619588e-01,5.907088491295597876e-02,7.460942142037367830e-01,-3.404613277909280811e-01,1.487651118069804879e-01,-4.370465788853801214e-01,-2.664649668790519677e-02,1.244652852307015500e-02,8.030615458756864555e-01,-3.661808071340990622e-01,2.940944050099302681e-02
9.093636500000000567e+00,-4.064196146681443023e-01,-1.446042244911889263e-01,6.193892424838720601e-02,7.393397591385131307e-01,-3.374077067306071598e-01,1.572260395248274434e-01,-4.431025686792420815e-01,-3.306881277923667817e-02,1.568952676852597428e-02,8.139179501411959450e-01,-3.710748274372637212e-01,3.660079085556396800e-02
9.102569400000000144e+00,-4.031823974659902721e-01,-1.520750910334478512e-01,6.452810854988588751e-02,7.326448345560727660e-01,-3.343801707129792078e-01,1.651016430484205100e-01,-4.532666932634643597e-01,-3.804298033603581430e-02,1.852378205056126603e-02,8.322453817631894069e-01,-3.793310910125162749e-01,4.231114865580235668e-02
9.114081300000000496e+00,-3.999864474889605614e-01,-1.590522683620545497e-01,6.686071163290518982e-02,7.260557765905790717e-01,-3.313997140359123961e-01,1.724244978713514731e-01,-4.671409238641178741e-01,-4.165082978155210114e-02,2.099844788597926559e-02,8.573172945652114407e-01,-3.906137513847589560e-01,4.664194916008441300e-02
